Id,SalePrice
1461,11.692492683026366
1462,11.950629298199942
1463,12.116663193187767
1464,12.196938647805332
1465,12.186562981979314
1466,12.040035228603417
1467,12.048861053122899
1468,12.002777348208676
1469,12.141405944996652
1470,11.6879571230572
1471,12.038392461975764
1472,11.49437416962307
1473,11.485502330830299
1474,11.870150397477829
1475,11.573750717606657
1476,12.811700691903122
1477,12.39883148945869
1478,12.627948490126338
1479,12.635670906594816
1480,13.062983045973873
1481,12.738513739512713
1482,12.276672676124104
1483,12.105328476620457
1484,12.018291084045924
1485,12.169932757567544
1486,12.166609227158029
1487,12.738960015635419
1488,12.308673741777849
1489,12.171642004606834
1490,12.433354954538805
1491,12.192540906537447
1492,11.471232236621976
1493,12.107622724194373
1494,12.612289873342604
1495,12.566746782343563
1496,12.36572300061447
1497,12.035860337354263
1498,12.11361287345711
1499,12.023627817848006
1500,11.97897271792797
1501,12.11475821028571
1502,11.912522770084337
1503,12.620416466994046
1504,12.392802628568752
1505,12.339951448983612
1506,12.144683361310495
1507,12.372784530938464
1508,12.202704687977569
1509,11.964746289232991
1510,11.913002941601075
1511,12.006129731236939
1512,12.053013254805833
1513,11.848177336552874
1514,11.961102484971773
1515,12.136783574205339
1516,11.960092841484284
1517,12.054905334742843
1518,11.786799430007026
1519,12.227144769869572
1520,11.778595964606092
1521,11.808726681093267
1522,12.074902991843638
1523,11.640133398453449
1524,11.679980810050795
1525,11.684811698586401
1526,11.639064071108553
1527,11.620961355766077
1528,11.741241867262675
1529,11.953838300020669
1530,12.143094847300354
1531,11.698142750319873
1532,11.452516575673087
1533,11.881177167882587
1534,11.725243895969736
1535,11.872133480758638
1536,11.616369434272196
1537,10.97125265742303
1538,11.913441939946683
1539,12.120576003964185
1540,11.35267358116678
1541,11.83042022864208
1542,11.896139576452068
1543,12.061978524393194
1544,11.363504092444417
1545,11.62404370418243
1546,11.864889247191691
1547,11.819668999473683
1548,11.776565383495775
1549,11.673427261672625
1550,11.822792391751014
1551,11.542886759537303
1552,11.792400299419059
1553,11.843860456752338
1554,11.646214529479707
1555,12.043119351446146
1556,11.394176773251605
1557,11.651268183472622
1558,11.57067904743712
1559,11.070494260421336
1560,11.790028614289964
1561,11.678420600928568
1562,11.799575996537284
1563,11.702791654620347
1564,11.970271736880687
1565,11.961363478432649
1566,12.334671891192714
1567,11.305037740180966
1568,12.43615096436466
1569,11.836524493796023
1570,11.862842554879386
1571,11.662282171568208
1572,11.809865516829376
1573,12.38998202623913
1574,11.67883809382916
1575,12.351432371881108
1576,12.372338670369807
1577,12.11066594852128
1578,11.894827380943648
1579,11.916996573548586
1580,12.179594975478485
1581,11.965043715070268
1582,11.733838947096762
1583,12.51940379842062
1584,12.27275168286904
1585,11.84649496491037
1586,11.235490402052923
1587,11.656034141306774
1588,11.925989404388682
1589,11.499714890168999
1590,11.749777300514225
1591,11.43564724322078
1592,11.705944736249762
1593,11.778906302106089
1594,11.572953616719776
1595,11.60298061124469
1596,12.261413792319594
1597,12.215769613452062
1598,12.307188431633463
1599,12.035171293400397
1600,12.002176218084221
1601,11.090578848500455
1602,11.677022239428902
1603,11.131017688322082
1604,12.489752146009378
1605,12.3352616886292
1606,11.966250183001
1607,12.048484071665458
1608,12.324845174024324
1609,12.116866341106553
1610,11.992064182966661
1611,11.867391569292177
1612,12.077985386145501
1613,12.00974198031485
1614,11.748540462569272
1615,11.396047490831986
1616,11.256432437594414
1617,11.411004517406338
1618,11.79868643099227
1619,11.850420759653305
1620,11.817915053587512
1621,11.792185198383203
1622,11.88992712934017
1623,12.43172351315345
1624,12.275937988265254
1625,11.647922796658479
1626,12.058234459032013
1627,12.176747607624058
1628,12.488039513287566
1629,12.102772157722459
1630,12.702953416467686
1631,12.35136255677827
1632,12.409267539628756
1633,12.067923059644729
1634,12.16066501569338
1635,12.077959195253172
1636,11.943737922729031
1637,12.171422827896214
1638,12.113339407524919
1639,12.125100282970177
1640,12.382586032596835
1641,12.110709431336979
1642,12.501524342638866
1643,12.297753913671666
1644,12.420809698063895
1645,12.187557272349066
1646,11.983567398940796
1647,11.954780186319677
1648,11.779256879240439
1649,11.872852739076258
1650,11.641385205842814
1651,11.672726517888794
1652,11.501113544250853
1653,11.517481134345434
1654,11.88420109127816
1655,11.749696096851443
1656,11.877990927719093
1657,11.914344271978317
1658,11.930052901012536
1659,11.64911236741529
1660,11.976611960173845
1661,12.995910792950948
1662,12.813155626807777
1663,12.809524768871366
1664,13.224382955429105
1665,12.623605113588756
1666,12.654572016492375
1667,12.863069818591566
1668,12.746137545127496
1669,12.638043543599636
1670,12.757142536068377
1671,12.501548406501321
1672,12.870583034748115
1673,12.549572436449568
1674,12.347101499920813
1675,12.229366386919038
1676,12.208673482035802
1677,12.327006599034782
1678,13.024088019768481
1679,12.886101233497495
1680,12.67570962091099
1681,12.435357204241365
1682,12.702214892826719
1683,12.154710854344723
1684,12.082063368620929
1685,12.091799378760944
1686,12.058579777074536
1687,12.028068437494975
1688,12.169919044306546
1689,12.166750663897322
1690,12.214361305278837
1691,12.1658624271453
1692,12.450808516196185
1693,12.037452427505498
1694,12.12515969808295
1695,11.99893927291552
1696,12.484006363807834
1697,12.010587340263921
1698,12.731221716073385
1699,12.640529527075781
1700,12.49065286239953
1701,12.528146212909599
1702,12.34734031856508
1703,12.371059232153526
1704,12.470886419389883
1705,12.42897383785582
1706,12.430417403974568
1707,12.303993383485029
1708,12.226151059868014
1709,12.42802269106116
1710,12.315326949012867
1711,12.563019950714528
1712,12.44715754407674
1713,12.53245884237216
1714,12.328222338510113
1715,12.258769968219152
1716,12.10143619846854
1717,12.097467329537793
1718,11.808677704071348
1719,12.281056337846728
1720,12.269377105745264
1721,11.940211428157692
1722,11.706771463688986
1723,11.9342291879962
1724,12.180746215097932
1725,12.366259832141878
1726,12.144988811526384
1727,11.963023509012205
1728,12.042889254673836
1729,12.041887587375207
1730,11.872994950395158
1731,11.681961876949883
1732,11.758949791578534
1733,11.609842322152447
1734,11.722570020367197
1735,11.699287249225177
1736,11.59247818735732
1737,12.498989805187305
1738,12.50723641510463
1739,12.283638948828358
1740,12.277337574216398
1741,12.176076007650193
1742,12.065632303525495
1743,12.108741242236247
1744,12.802888651972022
1745,12.281565316811667
1746,12.097652192074069
1747,12.293663953098239
1748,12.255071166040828
1749,11.896946224273915
1750,11.715953379299664
1751,12.41416643722194
1752,11.655014984390583
1753,11.925662003641417
1754,12.16551122927644
1755,12.059684858948366
1756,11.729435453006602
1757,11.704697578636491
1758,11.892030748918117
1759,12.010358756318814
1760,12.018261795715786
1761,11.923816878164493
1762,12.046671724108805
1763,12.185761652446754
1764,11.70749965246539
1765,11.820730472416102
1766,12.159835352375325
1767,12.223855211601109
1768,11.849495122817025
1769,11.999808453751935
1770,11.945867081707016
1771,11.710359657934754
1772,11.773253262374256
1773,11.747071210692637
1774,11.875377892021522
1775,11.874710372365643
1776,11.788322032464787
1777,11.612791973886111
1778,11.850485240468664
1779,11.799085465146003
1780,12.004326979922345
1781,11.731567011775065
1782,11.395079443744315
1783,11.864754752282298
1784,11.664527752442703
1785,11.765002284690661
1786,11.827264042526776
1787,11.970607975828086
1788,11.120642055078553
1789,11.497368302841476
1790,11.427419494065047
1791,12.067469534669819
1792,11.924035655455363
1793,11.788818134831223
1794,11.943847813687206
1795,11.829239625084622
1796,11.832021590532142
1797,11.604603497407231
1798,11.720529186954723
1799,11.602820564162839
1800,11.84573642925633
1801,11.750085192947266
1802,11.801357298932801
1803,11.92057739067932
1804,11.852071440893964
1805,11.807358016740638
1806,11.668489420884663
1807,11.780344031765802
1808,11.751390721982448
1809,11.751572724061639
1810,11.828166750230237
1811,11.565161311108307
1812,11.470737797971811
1813,11.801309958834029
1814,11.539334966900022
1815,10.949918646674833
1816,11.54418508646421
1817,11.633257757260726
1818,11.900977079766777
1819,11.781180545174829
1820,10.92609371737402
1821,11.636649344820134
1822,11.908197428886002
1823,10.745049408703114
1824,11.758297943754444
1825,11.845733169156476
1826,11.676121629736022
1827,11.567397226374327
1828,11.769065145838164
1829,11.631443107517914
1830,11.81898285871237
1831,11.837617169595282
1832,11.050445882765079
1833,11.832679330087366
1834,11.70919498946339
1835,11.649109441681572
1836,11.643444389708597
1837,11.407242840998338
1838,11.762622404819107
1839,11.50700945258573
1840,11.855503862125436
1841,11.815406629887786
1842,11.530873994387871
1843,11.796946951184783
1844,11.929618886845544
1845,11.8882682538038
1846,11.97594071601262
1847,12.126459402185624
1848,10.893397384251198
1849,11.606177533216586
1850,11.686402001104886
1851,11.905168451281273
1852,11.797091374868904
1853,11.794365803638177
1854,12.0033922196744
1855,11.973324581315762
1856,12.355531718860476
1857,11.80846187697045
1858,11.779307547470339
1859,11.706231292632697
1860,11.910511894748803
1861,11.70244069188889
1862,12.580794422416757
1863,12.510929876924891
1864,12.511220012936796
1865,12.74197456254802
1866,12.689567316588548
1867,12.247558940982326
1868,12.53708589012717
1869,12.207962349288533
1870,12.274107171675444
1871,12.459110016060201
1872,12.12419486907468
1873,12.424794435819166
1874,11.941116318134034
1875,12.200778771588606
1876,12.237502154031342
1877,12.235780442606371
1878,12.223839669543867
1879,11.813748409589317
1880,11.749448997628036
1881,12.359243920581221
1882,12.364437024944824
1883,12.121967235043556
1884,12.193979450209358
1885,12.299884504593265
1886,12.537457250177685
1887,12.291341689488338
1888,12.433222681328935
1889,12.103395325966734
1890,11.674233598983257
1891,11.756345797182503
1892,11.499871587076758
1893,11.77730816866628
1894,11.737865867060492
1895,11.82765565023705
1896,11.754968538071875
1897,11.732410354998988
1898,11.635001579381328
1899,12.043810670839187
1900,11.900459638017313
1901,12.076295616332768
1902,11.970118519908022
1903,12.272024859642782
1904,11.905495981374424
1905,12.191538988142904
1906,11.684372999574729
1907,12.239766828473735
1908,11.588051472753255
1909,11.80228331762617
1910,11.686230425185732
1911,12.311319418831152
1912,12.710774570611704
1913,11.833129697254957
1914,10.894994467410266
1915,12.688442237549122
1916,11.065527615636807
1917,12.31868921093726
1918,11.850239289043627
1919,12.046881654836982
1920,11.930671391285378
1921,12.86277912860232
1922,12.679382502138763
1923,12.405610993606137
1924,12.397634843051906
1925,12.208727522187475
1926,12.804105174376879
1927,11.787176194382795
1928,12.02477738757602
1929,11.703812277723648
1930,11.81945103426529
1931,11.831552393908439
1932,11.811273578424931
1933,12.217704378656261
1934,12.098337849990486
1935,12.069287434539891
1936,12.193134226894697
1937,12.145930043780547
1938,12.06152643519642
1939,12.434043203848415
1940,12.163185964789651
1941,12.03027088401759
1942,12.061121212135673
1943,12.339406721532237
1944,12.894824772472061
1945,12.923603647629294
1946,11.647064371497795
1947,12.24182348337428
1948,11.995136641899204
1949,12.455409384816367
1950,12.10160703282976
1951,12.34539090754554
1952,12.197639330572144
1953,12.063999982302562
1954,12.122994185158095
1955,11.813422520180294
1956,12.528854351819929
1957,11.89999794080944
1958,12.436175336761455
1959,11.887446868576623
1960,11.650477053965753
1961,11.751420915398002
1962,11.482815525330924
1963,11.535661756490695
1964,11.581187507476512
1965,11.868391814087714
1966,11.78216398388479
1967,12.591537438370692
1968,12.94169910238893
1969,12.846942626265303
1970,12.911034763470463
1971,13.094780162045067
1972,12.830742939671573
1973,12.563158532129192
1974,12.743285420766213
1975,13.15393551952052
1976,12.502946337872695
1977,12.75335630533932
1978,12.76590340008323
1979,12.656204574162354
1980,12.312321499455244
1981,12.697663110585808
1982,12.299380035726042
1983,12.244230409231186
1984,12.051641290165474
1985,12.328084957334218
1986,12.235199062371242
1987,12.135294593613668
1988,12.102912650334467
1989,12.163897869220357
1990,12.230736928508328
1991,12.368379087439804
1992,12.272712857377138
1993,12.044409396336237
1994,12.257861966642057
1995,12.114310007493053
1996,12.470746347268614
1997,12.693870479139097
1998,12.584269005749778
1999,12.62767931540457
2000,12.630602917222538
2001,12.606682560068982
2002,12.376042468480941
2003,12.433682031259721
2004,12.549346869431567
2005,12.357636006518318
2006,12.30690923512317
2007,12.40823086123736
2008,12.321035750686393
2009,12.256965425013219
2010,12.170764937975399
2011,11.83660779006453
2012,12.081305704202775
2013,12.109905631968536
2014,12.154838941006728
2015,12.270698593349064
2016,12.178268175899905
2017,12.176070382142559
2018,11.69983736435718
2019,11.789519569351542
2020,11.479713149740947
2021,11.558385367521602
2022,12.201390874195555
2023,11.89337415695182
2024,12.575020834854332
2025,12.780764413611493
2026,12.067743203362951
2027,12.012665698917113
